id,job_key,job_name,company,title,location,category,tag,text
marathon_ts_enterprise_solution_architect_4398548583__role__021,marathon_ts_enterprise_solution_architect_4398548583,Marathon Ts Enterprise Solution Architect,Marathon Ts,Enterprise Solution Architect,,role,,Experience supporting federal government IT environments.
marathon_ts_enterprise_solution_architect_4398548583__requirement__022,marathon_ts_enterprise_solution_architect_4398548583,Marathon Ts Enterprise Solution Architect,Marathon Ts,Enterprise Solution Architect,,requirement,,Familiarity with NIH enterprise systems and research computing environments.
marathon_ts_enterprise_solution_architect_4398548583__role__023,marathon_ts_enterprise_solution_architect_4398548583,Marathon Ts Enterprise Solution Architect,Marathon Ts,Enterprise Solution Architect,,role,,"Experience integrating enterprise SaaS platforms such as Atlassian products, Slack, MATLAB, SAS, or similar scientific software platforms."
marathon_ts_enterprise_solution_architect_4398548583__role__024,marathon_ts_enterprise_solution_architect_4398548583,Marathon Ts Enterprise Solution Architect,Marathon Ts,Enterprise Solution Architect,,role,,Experience supporting enterprise architecture governance and review boards.
marathon_ts_enterprise_solution_architect_4398548583__role__025,marathon_ts_enterprise_solution_architect_4398548583,Marathon Ts Enterprise Solution Architect,Marathon Ts,Enterprise Solution Architect,,role,,Experience working in Agile product or platform development environments.
marathon_ts_enterprise_solution_architect_4398548583__requirement__026,marathon_ts_enterprise_solution_architect_4398548583,Marathon Ts Enterprise Solution Architect,Marathon Ts,Enterprise Solution Architect,,requirement,,Familiarity with identity and access management platforms and enterprise collaboration systems.
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__001,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Roku is the #1 TV streaming platform in the U.S., Canada, and Mexico, and we've set our sights on powering every television in the world."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__002,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,Our mission is to be the TV streaming platform that connects the entire TV ecosystem.
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__003,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"We connect consumers to the content they love, enable content publishers to build and monetize large audiences, and provide advertisers unique capabilities to engage consumers."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__004,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,We offer you the opportunity to delight millions of TV streamers around the world while gaining meaningful experience across a variety of disciplines.
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__005,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"The Consumer Apps team is responsible for Roku’s core user-facing applications across streaming and utility experiences, including The Roku Channel and the Roku Mobile App."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__006,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"We deliver The Roku Channel across Roku devices and off-platform environments (including web and third-party connected TV platforms), and we build mobile experiences that help customers discover, stream, and engage with the Roku ecosystem at scale."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__007,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"We partner closely with Engineering, UX, Content, Data, and Business teams to deliver cohesive, high-quality experiences that drive engagement and growth."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__008,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,"As a Senior Product Manager, The Roku Channel – Roku OS, you will own the streaming-service experience for The Roku Channel on Roku’s flagship platform."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__009,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,"This role is for a product leader who thinks like a streaming service operator - deeply customer-obsessed, fluent in discovery and engagement loops, and comfortable balancing viewer experience with content and monetization goals."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__010,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"You’ll define and deliver experiences that help viewers find something great to watch quickly, keep them coming back, and showcase Roku’s evolving content catalog."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__011,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"You’ll partner closely with Design, Engineering, and Data/Analytics to ship and iterate, collaborate with a Recommendations/Personalization PM to balance merchandising and ML thoughtfully, and work hand-in-hand with Content Strategy/Programming to align product experiences with launches, tentpoles, and ongoing merchandising needs."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__012,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"This position is based in San Jose, reporting to Director of Product, Consumer Apps."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__013,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,"Compensation packages are based on factors unique to each candidate, including but not limited to skill set, certifications, and specific geographical location."
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__014,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Own The Roku Channel roadmap for Roku OS end-to-end: Define and deliver a multi-quarter vision across key streaming journeys including discovery, navigation, content details, and engagement loops"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__015,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Champion streaming-service craftsmanship: Identify friction and opportunities across time-to-content, selection rate, and repeat engagement - balancing viewer delight with business goals"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__016,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Prioritize with impact: Draw hard lines on priorities informed by viewer insights, content strategy, company goals, and data - ensuring we ship high-ROI experiences"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__017,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,Be intensely data-driven: Define KPIs and success criteria
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__018,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Partner deeply with UX: Design intuitive, high-performing experiences that balance usability, editorial storytelling, and personalization"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__019,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Lead execution with Engineering: Translate strategy into crisp PRDs, align scope and milestones, and deliver high-quality features on predictable timelines"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__020,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Operationalize programming and merchandising: Work with Content Strategy/Programming to translate launches, tentpoles, and seasonal moments into scalable merchandising patterns (collections, campaigns, modules, messaging)"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__021,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Collaborate with Recommendations/Personalization: Integrate ML-powered discovery thoughtfully balancing editorial intent, personalization, and experimentation to improve satisfaction and engagement"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__022,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,Partner with the Search team: Ensure Roku Channel content is discoverable and represented effectively across search entry points and results experiences
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__023,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Monitor and optimize performance: Track dashboards, cohorts, and content-level insights"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__024,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Communicate with clarity: Align stakeholders across Product, Design, Engineering, Data, and Content"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__025,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,8+ years of product management experience with increasing scope and cross-functional impact
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__026,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,Strong streaming services background (AVOD/SVOD/FAST) - experience owning customer journeys and business outcomes for a streaming app or service
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__027,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Demonstrated success driving engagement and retention through discovery improvements, merchandising strategy, and personalization-informed experiences"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__028,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,Experience partnering closely with Content/Programming teams and translating content goals into scalable product experiences
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__029,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Strong analytical skills: defining KPIs, building measurement plans, and using data to guide prioritization and iteration (funnels, cohorts, content-level performance, experiments)"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__030,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Excellent product judgment and UX sensibility for content-rich UIs (home, navigation, rails, content details)"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__031,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,"Technical fluency: comfortable working with APIs, data pipelines, experimentation frameworks, and client performance considerations"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__032,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,Exceptional communication and stakeholder leadership skills
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__033,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,"ability to influence decisions across Product, Design, Engineering, Data, Search, and Content teams"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__preferred__034,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,preferred,,"Bachelor’s degree required, technical degree a plus"
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__035,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,Roku fosters an inclusive and collaborative environment where teams work in the office Monday through Thursday.
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__requirement__036,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,requirement,,Fridays are flexible for remote work except for employees whose roles are required to be in the office five days a week or employees who are in offices with a five day in office policy.
roku_senior_product_manager_the_roku_channel_roku_us_4366935365__overview__037,roku_senior_product_manager_the_roku_channel_roku_us_4366935365,Roku Senior Product Manager The Roku Channel Roku Us,Roku,Senior Product Manager The Roku Channel Roku Us,,overview,,It's important to note that not every benefit is available in all locations or for every role.
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__001,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"LinkedIn is the world’s largest professional network, built to create economic opportunity for every member of the global workforce."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__002,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"Our products help people make powerful connections, discover exciting opportunities, build necessary skills, and gain valuable insights every day."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__003,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"This role will be based in Mountain View or San Francisco, CA."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__004,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"At LinkedIn, our approach to flexible work is centered on trust and optimized for culture, connection, clarity, and the evolving needs of our business."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__005,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"The work location of this role is hybrid, meaning it will be performed both from home and from a LinkedIn office on select days, as determined by the business needs of the team."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__006,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,We’re looking for a Senior Product Manager on the Core Growth team to lead LinkedIn’s New Member Acquisition workstream.
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__007,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"This is a unique opportunity to own the product vision, strategy, and roadmap for experiences that span across all of LinkedIn’s product lines."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__008,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"In this high impact, high visibility role, you’ll have direct line of sight to driving the most important metrics for the company, by helping users get the most out of each email and each visit."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__009,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"You’ll operate as a full-stack product builder, owning everything from problem definition and roadmap through execution, launch, and iteration."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__010,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"You’ll work with fully staffed engineering and cross-functional teams that have driven consistent results, identifying opportunities to build new features, creating roadmap and detailed specs, and executing with them to ship impact."
linkedin_senior_product_manager_new_member_acquisition_4391879672__overview__011,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,overview,,"You’ll also own the go-to-market (GTM) plans with Marketing, Business Development, Sales, Editorial colleagues, and additional functions."
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__012,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,"Collaborate with engineering, data science, design, and other counterparts to build team’s strategy and roadmap and drive execution."
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__013,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,Build a deep understanding of conversion funnels by conducting qualitative and quantitative research and identifying high impact product opportunities.
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__014,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,"Create user stories, use cases, requirement documents and proposals with clear MVP definition and success metrics."
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__015,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,Measure progress of business success metrics towards KPI targets.
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__016,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,"Serve as the main POC and SME for acquiring new members collaborating across functions (BD, PMM, Editorial, PR, and other functions) and bringing features and initiatives successfully to market."
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__017,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,Communicate and evangelize the product vision and progress throughout LinkedIn from C-level stakeholders on down.
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__018,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,Ensure transparency and alignment across the company.
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__019,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,"Lead analyses of the competitive environment, customers and product metrics to determine the right set of features to drive growth and engagement."
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__020,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,Identify and prioritize tech investment and support resources necessary for innovation and continuous improvement to achieve successful outcome of the product.
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__021,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,Develop and monitor OKRs for key product initiatives and ensure alignment with stakeholder objectives.
linkedin_senior_product_manager_new_member_acquisition_4391879672__role__022,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,role,,Work horizontally across all LinkedIn’s key businesses and influence roadmap
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__023,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,BS/BA Degree in a technology related field OR equivalent experience
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__024,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,4+ years of experience in product management or equivalent role
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__025,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,6+ years of experience in product management or equivalent role
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__026,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Go-To-Market knowledge and experience.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__027,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Experience with user acquisition/top of funnel user growth.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__028,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Experience working on consumer growth initiatives.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__029,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Experience working on highly iterative product development.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__030,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Experience working on Social Networks at scale.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__031,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Excellent communication skills with the ability to interact with and understand technical subjects and emerging technologies and their relevance to the marketplace.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__032,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Ability to manage and lead across highly cross-functional teams.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__033,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,Ability to communicate findings clearly to both technical and non-technical audiences.
linkedin_senior_product_manager_new_member_acquisition_4391879672__preferred__034,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,preferred,,MBA is a plus.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__035,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,LinkedIn is committed to fair and equitable compensation practices.
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__036,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,"Actual compensation packages are based on several factors that are unique to each candidate, including but not limited to skill set, depth of experience, certifications, and specific work location."
linkedin_senior_product_manager_new_member_acquisition_4391879672__requirement__037,linkedin_senior_product_manager_new_member_acquisition_4391879672,Linkedin Senior Product Manager New Member Acquisition,Linkedin,Senior Product Manager New Member Acquisition,,requirement,,This may be different in other locations due to differences in the cost of labor.
linkedin_senior_product_manager_smb_hiring_4391898121__overview__001,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,"LinkedIn is the world’s largest professional network, built to create economic opportunity for every member of the global workforce."
linkedin_senior_product_manager_smb_hiring_4391898121__overview__002,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,"Our products help people make powerful connections, discover exciting opportunities, build necessary skills, and gain valuable insights every day."
linkedin_senior_product_manager_smb_hiring_4391898121__overview__003,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,"At LinkedIn, our approach to flexible work is centered on trust and optimized for culture, connection, clarity, and the evolving needs of our business."
linkedin_senior_product_manager_smb_hiring_4391898121__overview__004,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,"The work location of this role is hybrid, meaning it will be performed both from home and from a LinkedIn office on select days, as determined by the business needs of the team."
linkedin_senior_product_manager_smb_hiring_4391898121__overview__005,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,We are looking for a self-driven and passionate Senior Product Manager to lead growth and monetization of LinkedIn’s Hiring Pro.
linkedin_senior_product_manager_smb_hiring_4391898121__overview__006,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,This role is responsible for delivering a product strategy and roadmap and working cross-functionally to deliver business results.
linkedin_senior_product_manager_smb_hiring_4391898121__overview__007,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,"This role requires someone who approaches problems strategically and analytically, moves fast to learn and iterate, and is highly motivated to hit an ambitious revenue goal."
linkedin_senior_product_manager_smb_hiring_4391898121__overview__008,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,overview,,"This role will define and scale the product strategy and roadmap, new growth funnels, and experimentation programs to convert prospects into paying customers."
linkedin_senior_product_manager_smb_hiring_4391898121__role__009,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,role,,Partner closely with our LOBs to help improve both member and customer outcomes
linkedin_senior_product_manager_smb_hiring_4391898121__role__010,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,role,,"Build user experiences that integrate naturally within the Feed ecosystem that are valuable, simple and intuitive"
linkedin_senior_product_manager_smb_hiring_4391898121__role__011,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,role,,Make data-driven decisions on how best to solve member and customer challenges by pulling and analyzing data from multiple sources
linkedin_senior_product_manager_smb_hiring_4391898121__role__012,linkedin_senior_product_manager_smb_hiring_4391898121,Linkedin Senior Product Manager Smb Hiring,Linkedin,Senior Product Manager Smb Hiring,,role,,"Drive product strategy, planning, and detailed product requirements to solve these problems and create value for customers"
